Ticker,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
INDUSINDBK,0.14129111498615313,-0.19563512343073758,-0.44742545699775976,0.4419908719317094,-0.20532370062711833,-0.348109106011939,-0.15490917862771744,0.29075156305871414,-0.415287879381785,-0.5417832803750192,-0.2806250675486268,-0.2808545673356541,-0.3503090971716456,-0.19134225315595044,-0.3253394615856836,-0.45510039380504325,-0.44916550317267745,-0.4783683914922657,-0.40455176140707527,-0.4404210837558277,-0.20660869883228447,-0.3553032608454067,-0.1392556544205753,-0.5597991977293877,1.0,-0.46375006111475997,-0.35502622044654303,-0.47440668816874765,0.20484778396890874,-0.01578301649258614,-0.5307393689866783,-0.1464382174580509,0.6375490154227792,-0.3834214604446247,-0.22425061641339664,-0.390738278454972,0.10934094689154288,-0.3112504999110622,-0.3769491144028229,-0.45652038720218746,-0.5129218549648473,0.18932935149300736,-0.007669222760932738,-0.06614583924077523,-0.28913422068503203,-0.6373990352190202,0.5583375751479674,-0.5545163227986423,-0.31675060276799066,-0.45305274323992994
INFY,0.3332415225882267,0.6045065401223914,0.8431843255969412,0.10658441662636714,0.5402659338539659,0.7262791198747619,0.5947448221168272,-0.2260298283272668,0.6184844591966517,0.7658127609616012,0.6668439336676539,0.8089771183280823,0.7566707734736695,0.6145824615001034,0.8215543220985158,0.5775181706527488,0.7417125315003439,0.9118857453784426,0.5376334994732926,0.7114276057045846,0.6629609203127896,0.5938374366347323,0.7002113666818104,0.7528906352932669,-0.46375006111475997,1.0,0.7552828501232095,0.6989658583587406,0.4038199321676496,0.49021832720581515,0.6769320564303446,0.3102706725570724,0.08461285180292782,0.7503237231240086,0.649910442055893,0.6765040933525162,0.4075773196736602,0.8808159799598366,0.5038172969099297,0.8493512086818646,0.825532244963489,0.5413162279657461,0.4704756541142708,0.20579095866417485,0.8641395931323832,0.9206745431751981,0.19259220092601925,0.8236328581512676,0.7968390075824343,0.828120542880312
ITC,0.011337919074450808,0.3343719897743307,0.5304592733613384,0.46088719985815313,0.46406399355292516,0.5207861029942724,0.7051440272709442,0.20296057763845238,0.4760324557490643,0.623880545477268,0.3571697530906532,0.7859894404157832,0.47380408117577516,0.3671837254825638,0.5534795122483117,0.5447444757982078,0.6119813055644684,0.5575282197442113,0.7168686775987188,0.8303696707284175,0.42871883252800647,0.558062975592568,0.8607102631258968,0.5884755710458852,-0.35502622044654303,0.7552828501232095,1.0,0.6254176072898809,0.4942594080958275,0.31221697094783163,0.559995831160455,0.20560694683887823,0.0648569289270564,0.5575550957248271,0.3898091377510672,0.45430449930233,0.08241361310631493,0.7855468893636502,0.2419653377688536,0.6849811377607827,0.5622375841286414,0.273792821120662,0.20347985965756377,0.046823905804471155,0.5630233007863746,0.756250672217792,0.08694243172428559,0.6705344471464619,0.6322360992736126,0.4210182032033205
JSWSTEEL,0.5006417648818475,0.7677507799535565,0.8001061772877041,-0.0601942827849116,0.8111168615538308,0.8837367037077551,0.5855299403464822,-0.15567041960741196,0.8730371307740897,0.9268153767578137,0.7737565069617389,0.84091361542704,0.8065240068726247,0.7592022670169494,0.7131510254659623,0.9003163019327673,0.9041232193034362,0.6851424902878576,0.7194891821823653,0.49802310407545897,0.8238983930239032,0.9378463040036682,0.4917832361694296,0.9216764780528733,-0.47440668816874765,0.6989658583587406,0.6254176072898809,1.0,0.2936143521641424,0.6706960776804818,0.9227543814143303,0.6503201169860867,0.1276931116599703,0.9051880838635101,0.6804280387466698,0.8627540506007725,0.5181131117067194,0.7417673373261212,0.7826611525357825,0.8949824275284101,0.843468523880075,0.4517561697302534,0.5640402585843056,0.6857167314277872,0.6864311241262453,0.858026628734963,0.025733945765005994,0.9222858491624651,0.877394065004623,0.7645973765833091
KOTAKBANK,0.10231125880813616,0.10002673913743498,0.23473359973330665,0.57557142639897,0.2755031169727321,0.1706004201227352,0.53376047213581,0.3781031208399388,0.11377316684345559,0.1700623900704771,0.028322937799126365,0.44649284138497275,0.10919266566395718,0.0732535184718878,0.1972274356243491,0.09698918152402729,0.19974341048050034,0.3241573386360746,0.5379579291567561,0.5018640628913147,0.18506711291353173,0.22582244145821256,0.5757596647076676,0.170005295197077,0.20484778396890874,0.4038199321676496,0.4942594080958275,0.2936143521641424,1.0,0.2551748169466005,0.13853731309715894,-0.0903441313055805,0.3978734797512773,0.1860220766299479,0.03587294175748201,0.07303820266201677,0.07437858175018112,0.3835026176644054,-0.09503467046905076,0.28480585839282707,0.1412766079577058,0.1993543759783767,-0.015144515020624161,-0.0756196081949772,0.2143491069510438,0.29878432752391826,0.3858783098207894,0.20867767091948394,0.3898270795066652,0.22687650841567208
LT,0.8111180741500102,0.8548557174619258,0.7126291241937273,-0.14066942860088746,0.6532091350511129,0.7462047167275212,0.2780128763094112,-0.32563574546192825,0.7291876914622811,0.6553018736817975,0.7676872661451408,0.5843673741076214,0.7358372190365611,0.765980174847642,0.647002429677981,0.6485908424445499,0.6768049411750989,0.5809595749070826,0.33849254714306615,0.17570240173760612,0.7706718318139055,0.6743724983227691,0.14653055001398002,0.6891925528306648,-0.01578301649258614,0.49021832720581515,0.31221697094783163,0.6706960776804818,0.2551748169466005,1.0,0.6048544976208058,0.6083759903681721,0.43582620353103113,0.7882074264273231,0.7421453113739718,0.7415447663272845,0.7914930331269079,0.5641557883955515,0.7408397994804009,0.6379931464281877,0.6851343374541591,0.7567943194356042,0.7801239713741059,0.7122082531888729,0.7016787704861326,0.5224177865556389,0.4625555886915863,0.5998171816394762,0.7460064058207753,0.7045118923924284
M&M,0.4588021149726259,0.8029665019931398,0.7586097812847482,-0.21239903613199926,0.8222750581850612,0.8931602606696479,0.4000528220665065,-0.2580447360726958,0.9493235102769729,0.9521570138028603,0.7995570299904875,0.8303135134175962,0.8565058494729644,0.8159492291814114,0.7567646215928817,0.9324235003404749,0.9449444463922397,0.6100783176093902,0.6225297924983534,0.4262394350683033,0.8662771642746232,0.9074172994223659,0.4883483514067671,0.935417410465399,-0.5307393689866783,0.6769320564303446,0.559995831160455,0.9227543814143303,0.13853731309715894,0.6048544976208058,1.0,0.7519297078093347,0.07430000279635196,0.8924515293828282,0.7624893100232502,0.9263690873902298,0.5666594928295265,0.7320694642308035,0.8618522260172207,0.8942789390193729,0.8411845969315677,0.47836560784585036,0.6379888483282937,0.7356198096595433,0.6893387378065899,0.845474803654318,-0.15601362065089525,0.9293316713582447,0.870364115245027,0.7343464326655784
MARUTI,0.5767689418147363,0.7835462041180126,0.5638280917303646,-0.29995702205232666,0.5965354418542929,0.793629742199792,0.20155383621162096,-0.30729597004434184,0.7707218663280343,0.7261387509485148,0.8054268628858737,0.5509233625973495,0.7411997592701324,0.8304489266043448,0.6645421799923553,0.7625024700456127,0.758344778178196,0.3069546860770356,0.14532020285216524,0.07554323130118834,0.759388146750982,0.7083235127732208,0.1432216374121749,0.7039146224929236,-0.1464382174580509,0.3102706725570724,0.20560694683887823,0.6503201169860867,-0.0903441313055805,0.6083759903681721,0.7519297078093347,1.0,0.3188729184054561,0.752808767581237,0.8066520787409174,0.8155439446063872,0.740895494858298,0.552587494223084,0.8411889879170794,0.6422518521264653,0.6824706043024147,0.6032096027837186,0.8213185002073985,0.8757499450331293,0.573662718168783,0.42301642632621156,0.02074864439685475,0.6613796835165403,0.588169421945281,0.47849913815446193
NESTLEIND,0.4847274915337345,0.35764291561825334,0.16714107749754847,0.3324422662019177,0.3269659301207322,0.29611075029864403,0.1984997461522362,0.026872087615122518,0.15964053054130642,0.0830650892684085,0.29963550898675545,0.3293748783899717,0.27926147319946304,0.3665225076178618,0.2982928119592411,0.10498553481019073,0.18371185219557828,0.07913373418765074,-0.02109349242211601,-0.0933114030377783,0.3834627517342263,0.18553879736249806,0.2321814279112522,0.0953225339500534,0.6375490154227792,0.08461285180292782,0.0648569289270564,0.1276931116599703,0.3978734797512773,0.43582620353103113,0.07430000279635196,0.3188729184054561,1.0,0.24433596338835356,0.32891149026740707,0.23578024036295517,0.5580563906860241,0.2833019993513908,0.17641230410288813,0.1673481859297049,0.13454519984090912,0.6562243232449929,0.46761481920494413,0.3468987882837014,0.28992707260593875,-0.05840577370628331,0.6444060503409335,0.0810629235259641,0.3219070476744748,0.17582226730353284
NTPC,0.6845525984649161,0.9279439862802645,0.9010427147162126,-0.14794418984454846,0.7691170175890261,0.9562632047038242,0.45974665815217985,-0.40014225910226603,0.905960804004115,0.9401361164273394,0.9406555136116949,0.8453961609296256,0.922394819480567,0.9258780759497912,0.8718294427143848,0.8805307688221008,0.926510069829052,0.7586759974874353,0.5042831391286818,0.4145099043260305,0.9131639970389134,0.8905200223872589,0.4181800500672407,0.9295714640409861,-0.3834214604446247,0.7503237231240086,0.5575550957248271,0.9051880838635101,0.1860220766299479,0.7882074264273231,0.8924515293828282,0.752808767581237,0.24433596338835356,1.0,0.8888295558802197,0.9576338610600478,0.7384171460852945,0.8181314824274613,0.8836687823003666,0.9232511547733888,0.9414325802050456,0.7161622660905598,0.8045039381253927,0.7395654728945988,0.8454435971212926,0.8275168436764822,0.16433749097685843,0.9253231727122408,0.9019473405570433,0.8387021536890282
ONGC,0.7051512882674962,0.9329678142802941,0.7955431027645585,-0.23963609290938664,0.6639914410503601,0.8504366108603953,0.1825600950860681,-0.5316579330588623,0.8506908572894624,0.7915371237410322,0.9327281177840194,0.7102571185904315,0.8840161786763125,0.961233550739584,0.9050261171923799,0.7703437544365186,0.84962281398489,0.6148101234323803,0.19802880304227605,0.23883749512743965,0.8634405341511749,0.7237903318421097,0.30097922996193044,0.7886995887806151,-0.22425061641339664,0.649910442055893,0.3898091377510672,0.6804280387466698,0.03587294175748201,0.7421453113739718,0.7624893100232502,0.8066520787409174,0.32891149026740707,0.8888295558802197,1.0,0.9184348937663972,0.8746504638950212,0.7458609477639684,0.8795648621865781,0.7852791586359705,0.8332586847966361,0.8366560873979226,0.9426335434580119,0.7376868010614455,0.8623914769088677,0.6539117571534396,0.15830976017197554,0.7668380621464316,0.7970860193025158,0.7475494240755227
POWERGRID,0.6620560055644078,0.9426155087233006,0.8309339088305273,-0.26617444911638305,0.8205244348952109,0.9318575524547432,0.29713319091269574,-0.4546510839815807,0.9578636657433821,0.9221917729902606,0.9346245934103496,0.8022943596862355,0.9228977175743727,0.9492457761513894,0.8566775179560205,0.9110303741128184,0.9460821658754345,0.6500005380682087,0.43684258985296576,0.2881390891079158,0.938814178406918,0.8776407116189993,0.3697600824002474,0.9260414623446444,-0.390738278454972,0.6765040933525162,0.45430449930233,0.8627540506007725,0.07303820266201677,0.7415447663272845,0.9263690873902298,0.8155439446063872,0.23578024036295517,0.9576338610600478,0.9184348937663972,1.0,0.7897714318796278,0.7512487373671388,0.9445688061001983,0.8805930209474822,0.8877417420758664,0.7044875316304964,0.8398720024175516,0.8100278748845077,0.8115472047293281,0.7797374343087624,0.025013455621553396,0.8896794032872591,0.8964486588136366,0.8083812606945102
RELIANCE,0.8489278671265776,0.8997935097255917,0.6453859262206435,-0.22145551678110048,0.6498504076605376,0.728359469203144,0.04237528158189813,-0.47333149052617324,0.7234721921207014,0.5863837999359099,0.8329487788637838,0.538830028710418,0.7552216765754466,0.8810091190165277,0.7285782413993963,0.5983262458976656,0.6756042712675248,0.4441612666073618,0.030631056877321386,-0.08434734684907849,0.8277319048885786,0.604286109088899,0.08671006922750384,0.6118056082897678,0.10934094689154288,0.4075773196736602,0.08241361310631493,0.5181131117067194,0.07437858175018112,0.7914930331269079,0.5666594928295265,0.740895494858298,0.5580563906860241,0.7384171460852945,0.8746504638950212,0.7897714318796278,1.0,0.5164301644055467,0.8012271328803086,0.5858166570182547,0.6321561628664764,0.8894671961519666,0.9373363745300997,0.8026087087647188,0.7192362664568759,0.39064789708763864,0.35750770471016974,0.5352675840749082,0.6900786297282304,0.6669127882304187
SBILIFE,0.37907584752049756,0.681708919188301,0.8172978740710031,0.2066550962714552,0.6008547907020819,0.8218330589818938,0.689048533113038,-0.15412335651275055,0.6824440186629083,0.8109115916316896,0.7637669115309121,0.861755505434634,0.8175313216558421,0.7279512778129262,0.8702473503838025,0.6907857602985038,0.8131899732948842,0.7870222318712714,0.5331631968194723,0.7444828851037557,0.7328636724577432,0.6622374746061896,0.7365006458602001,0.793786941502684,-0.3112504999110622,0.8808159799598366,0.7855468893636502,0.7417673373261212,0.3835026176644054,0.5641557883955515,0.7320694642308035,0.552587494223084,0.2833019993513908,0.8181314824274613,0.7458609477639684,0.7512487373671388,0.5164301644055467,1.0,0.5816821267528924,0.8962838238808772,0.8560649148771171,0.6359849782741451,0.6231710129676689,0.36466260112737814,0.8597760139941663,0.8329561451565788,0.26869330626199744,0.864597342252898,0.8087781264140435,0.7176876078009836
SBIN,0.6998647770666349,0.9252606663029468,0.7398849609444071,-0.4267895452442371,0.7726752205300446,0.8517529073283504,0.1266426061774747,-0.5175128093722439,0.9253487096526639,0.8320219870883375,0.8982376168730359,0.6420530567856555,0.8464575122828584,0.9049110478324538,0.7640812073562191,0.8679226005799718,0.8745648958657147,0.5373729597930117,0.3204877022798185,0.11354798583750554,0.865972458672592,0.8094660454105053,0.1354692275906757,0.8668541885159345,-0.3769491144028229,0.5038172969099297,0.2419653377688536,0.7826611525357825,-0.09503467046905076,0.7408397994804009,0.8618522260172207,0.8411889879170794,0.17641230410288813,0.8836687823003666,0.8795648621865781,0.9445688061001983,0.8012271328803086,0.5816821267528924,1.0,0.7503461758546442,0.8016781216253971,0.641012400976723,0.8413107164939881,0.8771693676757618,0.7224590279716641,0.6447749765335403,-0.053783139993947585,0.7818456053860596,0.7832003854007398,0.7620640686368213
SHRIRAMFIN,0.4694278178735845,0.7939968111416938,0.9001816955215965,-0.030135908728372084,0.7407593343072062,0.9373933519524689,0.6183331142860465,-0.20481770594725035,0.8418509244303114,0.9567993572752045,0.8347038355621033,0.8841880004601295,0.9077953858300462,0.807217661320143,0.8549785073335553,0.8193450725362849,0.9157798238757426,0.8151996304212041,0.6059232400775018,0.5863479673794666,0.8520395819200179,0.8387389108143689,0.5943180831424936,0.9338218475420181,-0.45652038720218746,0.8493512086818646,0.6849811377607827,0.8949824275284101,0.28480585839282707,0.6379931464281877,0.8942789390193729,0.6422518521264653,0.1673481859297049,0.9232511547733888,0.7852791586359705,0.8805930209474822,0.5858166570182547,0.8962838238808772,0.7503461758546442,1.0,0.9372715941228634,0.599010434089735,0.652934969555121,0.5712578319964272,0.8192755285965919,0.9143574360810325,0.12292545557431357,0.9713181899157536,0.889333700492449,0.8264892269514645
SUNPHARMA,0.5552060527098132,0.8332576919631242,0.948026010211625,-0.21030363515601197,0.6208543400068692,0.9455713001891604,0.518523118214677,-0.41831508882865287,0.8045297264243688,0.9323695970360876,0.9090310353726317,0.7852001684686708,0.9342150848829837,0.8390630900189207,0.8809251776143424,0.7775502741152853,0.874052873738518,0.8720107185190508,0.438075826931113,0.5160443956008727,0.8320845241850473,0.777966957803201,0.41064353219072963,0.9162501994369994,-0.5129218549648473,0.825532244963489,0.5622375841286414,0.843468523880075,0.1412766079577058,0.6851343374541591,0.8411845969315677,0.6824706043024147,0.13454519984090912,0.9414325802050456,0.8332586847966361,0.8877417420758664,0.6321561628664764,0.8560649148771171,0.8016781216253971,0.9372715941228634,1.0,0.6475730510420252,0.727219684956012,0.5888757038948185,0.8685792658833617,0.8679056199482623,0.160535156324007,0.9446196396569233,0.8213762991095012,0.8734717799457964
TATACONSUM,0.7832986069790779,0.8230572785580693,0.6688991120617213,-0.0055926853685223975,0.5310756510234869,0.7113795172283751,0.19307011360835102,-0.4220369832678674,0.603617904675356,0.5522068713669022,0.7930831322574216,0.6140768436430395,0.7541879199952783,0.8234755160478098,0.7522795846929448,0.4887149709757198,0.602998309131647,0.5442796171298031,0.0308120435701655,0.07226640824208737,0.7773155652448152,0.5210391571968538,0.2852531583796595,0.5366597396892312,0.18932935149300736,0.5413162279657461,0.273792821120662,0.4517561697302534,0.1993543759783767,0.7567943194356042,0.47836560784585036,0.6032096027837186,0.6562243232449929,0.7161622660905598,0.8366560873979226,0.7044875316304964,0.8894671961519666,0.6359849782741451,0.641012400976723,0.599010434089735,0.6475730510420252,1.0,0.8859943457091475,0.6034932479721449,0.7931089099419999,0.4185964174805743,0.5565523087319311,0.5287447124610757,0.6693008979953273,0.6404495366676733
TATAMOTORS,0.7839649582833821,0.9165225499671585,0.6879522571702288,-0.24749070211274624,0.5968310346878768,0.7863091126071748,0.08807709597740428,-0.5329799828559246,0.7611308471293223,0.6627003083016769,0.897281050005485,0.5784350297061293,0.811918769656016,0.9279766986491366,0.8106217149081596,0.6755282595073717,0.7363983602940837,0.48610564786324373,0.06132394416734406,0.06197092668981501,0.8286698554229301,0.6384707621914023,0.13744466865343502,0.6664116727122384,-0.007669222760932738,0.4704756541142708,0.20347985965756377,0.5640402585843056,-0.015144515020624161,0.7801239713741059,0.6379888483282937,0.8213185002073985,0.46761481920494413,0.8045039381253927,0.9426335434580119,0.8398720024175516,0.9373363745300997,0.6231710129676689,0.8413107164939881,0.652934969555121,0.727219684956012,0.8859943457091475,1.0,0.7997979360424093,0.7899689587742873,0.46625980291578567,0.3005007656839688,0.6255291283077682,0.6963235538205381,0.6511486308219462
TATASTEEL,0.7320327113706587,0.8342552713977391,0.5209286158348921,-0.3574333204325293,0.7096679237986815,0.745495897018963,0.06639374216951999,-0.3368645231294012,0.8116770381905587,0.6735966826492794,0.7676706437459374,0.5114803298666842,0.6980852956632786,0.8203652385645183,0.5465892944468831,0.7633912681769225,0.7196754227943563,0.2539231267001723,0.1995434700635073,-0.1353732199642417,0.8064888278881912,0.774772774068913,-0.006037981001391136,0.6724812433575394,-0.06614583924077523,0.20579095866417485,0.046823905804471155,0.6857167314277872,-0.0756196081949772,0.7122082531888729,0.7356198096595433,0.8757499450331293,0.3468987882837014,0.7395654728945988,0.7376868010614455,0.8100278748845077,0.8026087087647188,0.36466260112737814,0.8771693676757618,0.5712578319964272,0.5888757038948185,0.6034932479721449,0.7997979360424093,1.0,0.49124584736396004,0.3776939447110729,0.05390329291040364,0.5855358752974003,0.6344458065660565,0.5225241356952732
TCS,0.6013748438683384,0.817482440213064,0.8619095532129171,-0.038384118487571804,0.5964713596493342,0.8226054603800891,0.4166179841239265,-0.4159279783696286,0.7233807167928441,0.7665840150010085,0.8603503667314548,0.7526016784139941,0.8607130680903086,0.8195958122011833,0.9064112511634452,0.6701310392212039,0.7959759306399216,0.8265954227603347,0.33412590744326603,0.4682493053579137,0.7969151807093467,0.6393247444872316,0.48189649279962976,0.7815045627178959,-0.28913422068503203,0.8641395931323832,0.5630233007863746,0.6864311241262453,0.2143491069510438,0.7016787704861326,0.6893387378065899,0.573662718168783,0.28992707260593875,0.8454435971212926,0.8623914769088677,0.8115472047293281,0.7192362664568759,0.8597760139941663,0.7224590279716641,0.8192755285965919,0.8685792658833617,0.7931089099419999,0.7899689587742873,0.49124584736396004,1.0,0.7917981968446262,0.31674589084683086,0.796344502604602,0.811864857204699,0.8575548166784148
TECHM,0.306188359235337,0.6593444356061067,0.8499165876142828,-0.03090454346685771,0.6814830653333904,0.8018322018775743,0.5648440583068746,-0.21903009632213186,0.7770037096359014,0.8962608595084216,0.6974714971644536,0.840976718978649,0.7912089125701404,0.6597765506213455,0.7836065673580284,0.766645038987333,0.8579165636757765,0.8523735255402417,0.6913463914371982,0.6883227651239858,0.7331931253767823,0.7714676997757514,0.6312787411987365,0.8865077769639168,-0.6373990352190202,0.9206745431751981,0.756250672217792,0.858026628734963,0.29878432752391826,0.5224177865556389,0.845474803654318,0.42301642632621156,-0.05840577370628331,0.8275168436764822,0.6539117571534396,0.7797374343087624,0.39064789708763864,0.8329561451565788,0.6447749765335403,0.9143574360810325,0.8679056199482623,0.4185964174805743,0.46625980291578567,0.3776939447110729,0.7917981968446262,1.0,-0.02321682494724031,0.9278822415719712,0.8536900872213998,0.8401646259300433
TITAN,0.4571179973603666,0.2151623981744157,0.2689199202252344,0.37094167170486214,0.0026429015749367636,0.19971040774474394,0.3572286754940001,0.03896306695312535,-0.0931562659298588,-0.009407435447328371,0.23514920634479936,0.1299588650984868,0.19303549408605514,0.1747558789489856,0.17192947555543833,-0.1123145988021811,-0.033242478409845795,0.3055848748380879,-0.09577124192898176,0.05108943059345258,0.20030044573471328,-0.011418768015881015,0.0926488120658723,-0.030344730262331636,0.5583375751479674,0.19259220092601925,0.08694243172428559,0.025733945765005994,0.3858783098207894,0.4625555886915863,-0.15601362065089525,0.02074864439685475,0.6444060503409335,0.16433749097685843,0.15830976017197554,0.025013455621553396,0.35750770471016974,0.26869330626199744,-0.053783139993947585,0.12292545557431357,0.160535156324007,0.5565523087319311,0.3005007656839688,0.05390329291040364,0.31674589084683086,-0.02321682494724031,1.0,0.013207078979644765,0.15366089744278638,0.19229328134502807
TRENT,0.43679027771764156,0.7793583480569781,0.877633028561032,-0.09311833952907173,0.7354663141609868,0.9363827154609687,0.5759214665793225,-0.2679626331843619,0.8632419184620038,0.9762636778480906,0.8383125509665613,0.8675089680802406,0.8967539063736883,0.8047742857363264,0.8287238318672498,0.8647146332789252,0.9247358677608158,0.7966566381450597,0.6157998718331988,0.5865302309986424,0.8424140919102607,0.871178042479427,0.5583737891565351,0.9477485769721372,-0.5545163227986423,0.8236328581512676,0.6705344471464619,0.9222858491624651,0.20867767091948394,0.5998171816394762,0.9293316713582447,0.6613796835165403,0.0810629235259641,0.9253231727122408,0.7668380621464316,0.8896794032872591,0.5352675840749082,0.864597342252898,0.7818456053860596,0.9713181899157536,0.9446196396569233,0.5287447124610757,0.6255291283077682,0.5855358752974003,0.796344502604602,0.9278822415719712,0.013207078979644765,1.0,0.8662109660555407,0.8134915954630996
ULTRACEMCO,0.5904620705460281,0.8555209348199405,0.8300269732772391,0.017379064834709124,0.8676938536347363,0.8608691409388928,0.44890463576596007,-0.26117163632471524,0.8947768312653933,0.8692629570507991,0.8053000352159124,0.9037613909806397,0.8533158975750493,0.8332104133002121,0.8347417106163249,0.84436037163875,0.9209979502685641,0.7288889492724339,0.6522751128755849,0.4760963021296422,0.9017787325646147,0.8530771774072109,0.5859024184725877,0.8852319712858066,-0.31675060276799066,0.7968390075824343,0.6322360992736126,0.877394065004623,0.3898270795066652,0.7460064058207753,0.870364115245027,0.588169421945281,0.3219070476744748,0.9019473405570433,0.7970860193025158,0.8964486588136366,0.6900786297282304,0.8087781264140435,0.7832003854007398,0.889333700492449,0.8213762991095012,0.6693008979953273,0.6963235538205381,0.6344458065660565,0.811864857204699,0.8536900872213998,0.15366089744278638,0.8662109660555407,1.0,0.8346923798362489
WIPRO,0.609773991087032,0.7988041240711217,0.9069000670002623,-0.23092146904728753,0.6745425272023488,0.8164226906710325,0.38386209583098874,-0.4347657399470566,0.7510171209608822,0.8022701206195124,0.8071652478048826,0.7039427402590349,0.8391500316465665,0.7458551079039911,0.8206118796503319,0.6635695904186335,0.7955647326872287,0.8983240415303866,0.44420189287801193,0.38838205306368023,0.7897816944440457,0.6788499537337002,0.33467652890084354,0.8457957703603992,-0.45305274323992994,0.828120542880312,0.4210182032033205,0.7645973765833091,0.22687650841567208,0.7045118923924284,0.7343464326655784,0.47849913815446193,0.17582226730353284,0.8387021536890282,0.7475494240755227,0.8083812606945102,0.6669127882304187,0.7176876078009836,0.7620640686368213,0.8264892269514645,0.8734717799457964,0.6404495366676733,0.6511486308219462,0.5225241356952732,0.8575548166784148,0.8401646259300433,0.19229328134502807,0.8134915954630996,0.8346923798362489,1.0
